"skuName","unitOfMeasure","type","retailPrice","unitPrice","currencyCode","location","effectiveStartDate","meterId","meterName","skuId","productName","serviceFamily"
"400 GB Commitment Tier","1/Day","Consumption","1348.16","1348.16","USD","AE North","07/01/2023 00:00:00","23448ee3-f2d9-5994-8f0b-61aa5936038c","400 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02WS","Sentinel","Management and Governance"
"400 GB Commitment Tier","1/Day","Consumption","1286.1668","1286.1668","EUR","AE North","07/01/2023 00:00:00","23448ee3-f2d9-5994-8f0b-61aa5936038c","400 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02WS","Sentinel","Management and Governance"
"400 GB Commitment Tier","1/Day","Consumption","1072.9914","1072.9914","GBP","AE North","07/01/2023 00:00:00","23448ee3-f2d9-5994-8f0b-61aa5936038c","400 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02WS","Sentinel","Management and Governance"
"500 GB Commitment Tier","1/Day","Consumption","1308.329","1308.329","GBP","AE North","07/01/2023 00:00:00","1ea54c6c-78c8-5997-a531-0ccee3539b72","500 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02W9","Sentinel","Management and Governance"
"500 GB Commitment Tier","1/Day","Consumption","1643.85","1643.85","USD","AE North","07/01/2023 00:00:00","1ea54c6c-78c8-5997-a531-0ccee3539b72","500 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02W9","Sentinel","Management and Governance"
"500 GB Commitment Tier","1/Day","Consumption","1568.2599","1568.2599","EUR","AE North","07/01/2023 00:00:00","1ea54c6c-78c8-5997-a531-0ccee3539b72","500 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02W9","Sentinel","Management and Governance"
"5000 GB Commitment Tier","1/Day","Consumption","15004.5","15004.5","USD","AE North","07/01/2023 00:00:00","486a417f-f720-5f54-beff-f62e5e277624","5000 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02W4","Sentinel","Management and Governance"
"5000 GB Commitment Tier","1/Day","Consumption","11941.9794","11941.9794","GBP","AE North","07/01/2023 00:00:00","486a417f-f720-5f54-beff-f62e5e277624","5000 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02W4","Sentinel","Management and Governance"
"5000 GB Commitment Tier","1/Day","Consumption","14314.5392","14314.5392","EUR","AE North","07/01/2023 00:00:00","486a417f-f720-5f54-beff-f62e5e277624","5000 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02W4","Sentinel","Management and Governance"
"50000 GB Commitment Tier","1/Day","Consumption","106156.2338","106156.2338","GBP","AE North","09/01/2023 00:00:00","cc840309-6ebe-5f2f-b3bc-dfd8f5a619f1","50000 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/03M3","Sentinel","Management and Governance"
